2020.12.04 00:25:00;1.21452;1.2149;1.2145;1.2149;319.78
2020.12.04 00:30:00;1.2149;1.21511;1.21489;1.21504;1025.07
2020.12.04 00:35:00;1.21504;1.21506;1.21495;1.21501;916.4
2020.12.04 00:40:00;1.21502;1.21517;1.21498;1.21516;891.36
2020.12.04 00:45:00;1.21516;1.21537;1.2151;1.21519;924.14
2020.12.04 00:50:00;1.21519;1.21521;1.21484;1.21496;856.54
2020.12.04 00:55:00;1.21495;1.21499;1.2147;1.21495;501.65
2020.12.04 01:00:00;1.21497;1.2151;1.21495;1.21507;817.61
2020.12.04 01:05:00;1.21506;1.21529;1.21468;1.21472;1241.1
2020.12.04 01:10:00;1.21472;1.21482;1.21456;1.21477;1884.42
2020.12.04 01:15:00;1.21475;1.2148;1.21461;1.2147;932.5
2020.12.04 01:20:00;1.21469;1.21503;1.21464;1.21499;1587.22
2020.12.04 01:25:00;1.21498;1.21512;1.21484;1.21488;778.46
2020.12.04 01:30:00;1.21487;1.21487;1.21442;1.21447;1695.15
2020.12.04 01:35:00;1.21447;1.21472;1.21445;1.21448;1525.8
2020.12.04 01:40:00;1.21449;1.21463;1.2142;1.2144;1393.98
2020.12.04 01:45:00;1.2144;1.21466;1.21413;1.21445;2011.04
2020.12.04 01:50:00;1.21445;1.21454;1.21439;1.21453;1636.31
2020.12.04 01:55:00;1.21455;1.21462;1.21432;1.21438;998.86
2020.12.04 02:00:00;1.21439;1.21449;1.21418;1.21423;740.48
2020.12.04 02:05:00;1.21425;1.21425;1.21402;1.21408;1217.4
2020.12.04 02:10:00;1.21409;1.21409;1.21389;1.2139;727.57
2020.12.04 02:15:00;1.2139;1.21415;1.21389;1.2141;1009.87
2020.12.04 02:20:00;1.2141;1.21426;1.2141;1.21421;876.12
2020.12.04 02:25:00;1.2142;1.21429;1.21415;1.21425;1006.13
2020.12.04 02:30:00;1.21425;1.21436;1.21419;1.2143;1197.35
2020.12.04 02:35:00;1.21429;1.2143;1.21418;1.21425;799.57
2020.12.04 02:40:00;1.21424;1.21425;1.21402;1.21402;976.98
2020.12.04 02:45:00;1.21402;1.2142;1.21396;1.2142;553.74
2020.12.04 02:50:00;1.21422;1.21445;1.21422;1.21438;306.87
2020.12.04 02:55:00;1.21439;1.21452;1.21434;1.21446;681.18
2020.12.04 03:00:00;1.21446;1.21447;1.21424;1.21438;656.51
2020.12.04 03:05:00;1.21437;1.21445;1.21429;1.21433;691.23
2020.12.04 03:10:00;1.21432;1.21444;1.21429;1.21437;950.56
2020.12.04 03:15:00;1.21436;1.21444;1.21426;1.21438;916.32
2020.12.04 03:20:00;1.21437;1.2144;1.21429;1.21432;914.52
2020.12.04 03:25:00;1.2143;1.21436;1.21429;1.21431;566.1
2020.12.04 03:30:00;1.21431;1.21436;1.21424;1.21431;663.21
2020.12.04 03:35:00;1.21431;1.21436;1.21423;1.21424;584.95
2020.12.04 03:40:00;1.21422;1.21426;1.21419;1.21419;706.97
2020.12.04 03:45:00;1.21419;1.21432;1.21417;1.21432;333.81
2020.12.04 03:50:00;1.21432;1.21451;1.21427;1.21448;383.93
2020.12.04 03:55:00;1.21447;1.21476;1.21447;1.21452;1128.7
2020.12.04 04:00:00;1.21453;1.21453;1.21441;1.21442;774.85
2020.12.04 04:05:00;1.21442;1.21446;1.21411;1.21413;796.26
2020.12.04 04:10:00;1.21414;1.21432;1.21414;1.21426;901.72
2020.12.04 04:15:00;1.21426;1.21437;1.21425;1.21433;636.63
2020.12.04 04:20:00;1.21433;1.21448;1.21432;1.21448;523.78
2020.12.04 04:25:00;1.21447;1.21448;1.21435;1.21444;733.08
2020.12.04 04:30:00;1.21444;1.21449;1.21442;1.21448;574.1
2020.12.04 04:35:00;1.21447;1.2146;1.21444;1.21456;1397.06
2020.12.04 04:40:00;1.21455;1.21473;1.21453;1.21472;733.24
2020.12.04 04:45:00;1.21471;1.21471;1.21456;1.21458;295.26
2020.12.04 04:50:00;1.21457;1.21466;1.2145;1.2146;513.99
2020.12.04 04:55:00;1.2146;1.2146;1.21417;1.21419;1176.62
2020.12.04 05:00:00;1.21419;1.21426;1.21417;1.21424;728.37
2020.12.04 05:05:00;1.21425;1.21431;1.2141;1.2143;1028.8
2020.12.04 05:10:00;1.21431;1.21432;1.21419;1.21432;1006.65
2020.12.04 05:15:00;1.21431;1.21443;1.21426;1.21426;952.88
2020.12.04 05:20:00;1.21426;1.21438;1.21421;1.21438;663.18
2020.12.04 05:25:00;1.21438;1.21442;1.21431;1.21432;578.72
2020.12.04 05:30:00;1.21433;1.21436;1.21421;1.21422;1207.88
2020.12.04 05:35:00;1.21421;1.21433;1.21419;1.21419;580.36
2020.12.04 05:40:00;1.2142;1.21432;1.21417;1.2143;757.41
2020.12.04 05:45:00;1.21431;1.21442;1.21416;1.21442;742.78
2020.12.04 05:50:00;1.21441;1.21442;1.2143;1.2144;775.28
2020.12.04 05:55:00;1.2144;1.21511;1.21438;1.215;1579.48
2020.12.04 06:00:00;1.215;1.21511;1.21478;1.21508;1191.57
2020.12.04 06:05:00;1.21508;1.21537;1.21502;1.21513;1197.9
2020.12.04 06:10:00;1.21514;1.21522;1.21508;1.21522;1000.59
2020.12.04 06:15:00;1.21522;1.21552;1.2151;1.21551;863.76
2020.12.04 06:20:00;1.2155;1.21562;1.21537;1.2156;785.34
2020.12.04 06:25:00;1.21561;1.21572;1.21549;1.21563;1081.23
2020.12.04 06:30:00;1.21562;1.21576;1.21554;1.21572;881.6
2020.12.04 06:35:00;1.21571;1.21571;1.21548;1.21555;530.89
2020.12.04 06:40:00;1.21556;1.21556;1.21526;1.21528;908.67
2020.12.04 06:45:00;1.21527;1.21546;1.21527;1.21541;1078.14
2020.12.04 06:50:00;1.21542;1.21576;1.21542;1.21562;1315.53
2020.12.04 06:55:00;1.21561;1.21566;1.21535;1.21552;1441.67
2020.12.04 07:00:00;1.21553;1.21605;1.21534;1.21561;1447.59
